"1.15","171090","2022-02-21","2022-02-21","특수 목적용 기계 제조업"
"1.15","171090","2022-02-21","2022-02-21","특수 목적용 기계 제조업"
"-0.51","002020","2022-02-21","2022-02-21","기타 금융업"
"0","003070","2022-02-21","2022-02-21","토목 건설업"
"0","009540","2022-02-21","2022-02-21","선박 및 보트 건조업"
"-0.1","267250","2022-02-21","2022-02-21","석유 정제품 제조업"
"-1.15","003160","2022-02-22","2022-02-22","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
"0","246720","2022-02-22","2022-02-22","의료용품 및 기타 의약 관련제품 제조업"
"-4.96","950130","2022-02-22","2022-02-22","의료용품 및 기타 의약 관련제품 제조업"
"2.41","241790","2022-02-22","2022-02-22","특수 목적용 기계 제조업"
"0.7","036930","2022-02-22","2022-02-22","특수 목적용 기계 제조업"
"-4.29","051980","2022-02-22","2022-02-22","플라스틱제품 제조업"
"-4.59","064240","2022-02-22","2022-02-22","영상 및 음향기기 제조업"
"0.5","006120","2022-02-23","2022-02-23","기타 금융업"
"6.65","010140","2022-02-23","2022-02-23","선박 및 보트 건조업"
"-0.62","010600","2022-02-23","2022-02-23","상품 중개업"
"-0.62","010600","2022-02-23","2022-02-23","상품 중개업"
"0","351330","2022-02-23","2022-02-23","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
"5.15","011000","2022-02-23","2022-02-23","의약품 제조업"
"2.75","094360","2022-02-23","2022-02-23","반도체 제조업"
"4.73","073010","2022-02-23","2022-02-23","일반 목적용 기계 제조업"
"-3.55","001520","2022-02-24","2022-02-24","시멘트, 석회, 플라스터 및 그 제품 제조업"
"-2.52","058110","2022-02-24","2022-02-24","의료용 기기 제조업"
"-1.33","010960","2022-02-24","2022-02-24","기반조성 및 시설물 축조관련 전문공사업"
"-1.45","067920","2022-02-24","2022-02-24","기타 정보 서비스업"
"-4.42","277880","2022-02-24","2022-02-24","특수 목적용 기계 제조업"
"-2.35","272210","2022-02-24","2022-02-24","전자부품 제조업"
"0.84","006360","2022-02-25","2022-02-25","건물 건설업"
"3.13","017040","2022-02-25","2022-02-25","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
"4.78","046390","2022-02-25","2022-02-25","영화, 비디오물, 방송프로그램 제작 및 배급업"
"0","347000","2022-02-25","2022-02-25","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
"1.9","083930","2022-02-25","2022-02-25","특수 목적용 기계 제조업"
"-1.2","950130","2022-02-25","2022-02-25","의료용품 및 기타 의약 관련제품 제조업"
"10.79","036930","2022-02-25","2022-02-25","특수 목적용 기계 제조업"
"3.37","094940","2022-02-25","2022-02-25","컴퓨터 및 주변장치 제조업"
"1.8","010040","2022-02-25","2022-02-25","내화, 비내화 요업제품 제조업"
"0.71","000720","2022-02-25","2022-02-25","토목 건설업"
"0.57","032860","2022-02-25","2022-02-25","해체, 선별 및 원료 재생업"
"3.3","326030","2022-02-28","2022-02-28","자연과학 및 공학 연구개발업"
"-1.97","067280","2022-02-28","2022-02-28","기타 교육기관"
"0.14","068940","2022-02-28","2022-02-28","전자부품 제조업"
"3.37","272110","2022-02-28","2022-02-28","특수 목적용 기계 제조업"
"0.92","009540","2022-02-28","2022-02-28","선박 및 보트 건조업"
"0.78","267250","2022-02-28","2022-02-28","석유 정제품 제조업"
"6.04","010950","2022-03-02","2022-03-02","석유 정제품 제조업"
"1.67","267320","2022-03-02","2022-03-02","특수 목적용 기계 제조업"
"0.28","200710","2022-03-02","2022-03-02","반도체 제조업"
"0.62","950130","2022-03-02","2022-03-02","의료용품 및 기타 의약 관련제품 제조업"
"-0.11","033100","2022-03-02","2022-03-02","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
"4.65","105550","2022-03-02","2022-03-02","전자부품 제조업"
"5.62","137400","2022-03-02","2022-03-02","특수 목적용 기계 제조업"
"0.92","000720","2022-03-02","2022-03-02","토목 건설업"
"8","297890","2022-03-03","2022-03-03","특수 목적용 기계 제조업"
"1.87","020180","2022-03-03","2022-03-03","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
"2.12","001520","2022-03-03","2022-03-03","시멘트, 석회, 플라스터 및 그 제품 제조업"
"0.44","010400","2022-03-03","2022-03-03","건물설비 설치 공사업"
"0.61","074610","2022-03-03","2022-03-03","일반 목적용 기계 제조업"
"1.37","282880","2022-03-03","2022-03-03","특수 목적용 기계 제조업"
"-0.11","009540","2022-03-03","2022-03-03","선박 및 보트 건조업"
"-3","329180","2022-03-03","2022-03-03","선박 및 보트 건조업"
"-0.84","320000","2022-03-04","2022-03-04","특수 목적용 기계 제조업"
"0","082740","2022-03-07","2022-03-07","일반 목적용 기계 제조업"
"-0.11","009580","2022-03-07","2022-03-07","펄프, 종이 및 판지 제조업"
"-1.09","011930","2022-03-07","2022-03-07","반도체 제조업"
"-1.98","074610","2022-03-07","2022-03-07","일반 목적용 기계 제조업"
"-1.13","251630","2022-03-08","2022-03-08","특수 목적용 기계 제조업"
"-0.95","950130","2022-03-08","2022-03-08","의료용품 및 기타 의약 관련제품 제조업"
"0.7","302430","2022-03-08","2022-03-08","특수 목적용 기계 제조업"
"0.7","302430","2022-03-08","2022-03-08","특수 목적용 기계 제조업"
"0.7","302430","2022-03-08","2022-03-08","특수 목적용 기계 제조업"
"-2.87","126880","2022-03-08","2022-03-08","일반 목적용 기계 제조업"
"-0.87","009310","2022-03-08","2022-03-08","특수 목적용 기계 제조업"
"-1.32","256940","2022-03-08","2022-03-08","특수 목적용 기계 제조업"
"-2.55","014790","2022-03-08","2022-03-08","토목 건설업"
"-0.12","060980","2022-03-08","2022-03-08","기타 금융업"
"1.75","277880","2022-03-10","2022-03-10","특수 목적용 기계 제조업"
"1.96","141000","2022-03-11","2022-03-11","특수 목적용 기계 제조업"
"0.86","010140","2022-03-11","2022-03-11","선박 및 보트 건조업"
"5.52","063170","2022-03-11","2022-03-11","상품 중개업"
"0.49","040910","2022-03-11","2022-03-11","특수 목적용 기계 제조업"
"0.17","320000","2022-03-11","2022-03-11","특수 목적용 기계 제조업"
"5.8","009410","2022-03-11","2022-03-11","토목 건설업"
"-0.86","277880","2022-03-11","2022-03-11","특수 목적용 기계 제조업"
"0","363280","2022-03-11","2022-03-11","기타 금융업"
"0","137400","2022-03-11","2022-03-11","특수 목적용 기계 제조업"
"0","101680","2022-03-11","2022-03-11","특수 목적용 기계 제조업"
"0","101680","2022-03-11","2022-03-11","특수 목적용 기계 제조업"
"1.71","010620","2022-03-11","2022-03-11","선박 및 보트 건조업"
"0","114190","2022-03-14","2022-03-14","구조용 금속제품, 탱크 및 증기발생기 제조업"
"-1.23","251630","2022-03-14","2022-03-14","특수 목적용 기계 제조업"
"1.2","011370","2022-03-14","2022-03-14","건물 건설업"
"-5.56","950130","2022-03-14","2022-03-14","의료용품 및 기타 의약 관련제품 제조업"
"-0.44","017940","2022-03-15","2022-03-15","기타 전문 도매업"
"1.14","253590","2022-03-15","2022-03-15","특수 목적용 기계 제조업"
"7.64","079810","2022-03-15","2022-03-15","특수 목적용 기계 제조업"
"-0.87","028260","2022-03-15","2022-03-15","기타 전문 도매업"
"2.63","108230","2022-03-15","2022-03-15","특수 목적용 기계 제조업"
"2.56","137400","2022-03-15","2022-03-15","특수 목적용 기계 제조업"
"2.77","267320","2022-03-16","2022-03-16","특수 목적용 기계 제조업"
"1.13","047040","2022-03-16","2022-03-16","건물 건설업"
"4.44","104460","2022-03-16","2022-03-16","일반 목적용 기계 제조업"
"0.99","141000","2022-03-16","2022-03-16","특수 목적용 기계 제조업"
"-0.97","112610","2022-03-16","2022-03-16","구조용 금속제품, 탱크 및 증기발생기 제조업"
"12.81","095910","2022-03-16","2022-03-16","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
"-1.86","262260","2022-03-16","2022-03-16","기타 전기장비 제조업"
"2.56","033100","2022-03-16","2022-03-16","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
"3.53","090470","2022-03-16","2022-03-16","특수 목적용 기계 제조업"
"6.88","137400","2022-03-16","2022-03-16","특수 목적용 기계 제조업"
"0.62","221840","2022-03-16","2022-03-16","항공기,우주선 및 부품 제조업"
"-0.25","013580","2022-03-17","2022-03-17","토목 건설업"
"-0.48","000640","2022-03-17","2022-03-17","기타 금융업"
"5.89","003160","2022-03-17","2022-03-17","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
"10.97","237690","2022-03-17","2022-03-17","의약품 제조업"
"2.48","348350","2022-03-17","2022-03-17","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
"9.87","351330","2022-03-17","2022-03-17","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
"-0.26","367000","2022-03-17","2022-03-17","소프트웨어 개발 및 공급업"
"1.12","032860","2022-03-17","2022-03-17","해체, 선별 및 원료 재생업"
"-0.26","012630","2022-03-18","2022-03-18","기타 금융업"
"6.1","294870","2022-03-18","2022-03-18","건물 건설업"
"3.18","290670","2022-03-18","2022-03-18","기타 전기장비 제조업"
"3.81","042660","2022-03-18","2022-03-18","선박 및 보트 건조업"
"-0.35","005960","2022-03-18","2022-03-18","토목 건설업"
"1.98","251630","2022-03-18","2022-03-18","특수 목적용 기계 제조업"
"-0.55","011370","2022-03-18","2022-03-18","건물 건설업"
"5.34","092870","2022-03-18","2022-03-18","특수 목적용 기계 제조업"
"7.66","217820","2022-03-18","2022-03-18","특수 목적용 기계 제조업"
"7.66","217820","2022-03-18","2022-03-18","특수 목적용 기계 제조업"
"7.66","217820","2022-03-18","2022-03-18","특수 목적용 기계 제조업"
"0.31","043090","2022-03-18","2022-03-18","기타 전문 도매업"
"0","138360","2022-03-18","2022-03-18","기타 화학제품 제조업"
"0.68","302440","2022-03-21","2022-03-21","기초 의약물질 및 생물학적 제제 제조업"
"-2.07","326030","2022-03-21","2022-03-21","자연과학 및 공학 연구개발업"
"-1.65","004440","2022-03-21","2022-03-21","시멘트, 석회, 플라스터 및 그 제품 제조업"
"3.78","023960","2022-03-21","2022-03-21","토목 건설업"
"-1.94","089970","2022-03-21","2022-03-21","특수 목적용 기계 제조업"
"-0.88","259630","2022-03-21","2022-03-21","특수 목적용 기계 제조업"
"1.12","232140","2022-03-21","2022-03-21","특수 목적용 기계 제조업"
"0","032820","2022-03-21","2022-03-21","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
"-9.29","110020","2022-03-21","2022-03-21","기타 화학제품 제조업"
"2.16","277880","2022-03-21","2022-03-21","특수 목적용 기계 제조업"
"-1.29","005690","2022-03-21","2022-03-21","기초 의약물질 및 생물학적 제제 제조업"
"0","010620","2022-03-21","2022-03-21","선박 및 보트 건조업"
"0","010620","2022-03-21","2022-03-21","선박 및 보트 건조업"
"0.11","017940","2022-03-22","2022-03-22","기타 전문 도매업"
"1.07","028100","2022-03-22","2022-03-22","기반조성 및 시설물 축조관련 전문공사업"
"0","034300","2022-03-22","2022-03-22","건물 건설업"
"1.69","039440","2022-03-22","2022-03-22","특수 목적용 기계 제조업"
"2.01","259630","2022-03-22","2022-03-22","특수 목적용 기계 제조업"
"0.55","232140","2022-03-22","2022-03-22","특수 목적용 기계 제조업"
"1.43","072770","2022-03-22","2022-03-22","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
"1.34","007110","2022-03-22","2022-03-22","건축자재, 철물 및 난방장치 도매업"
"1.04","265520","2022-03-23","2022-03-23","특수 목적용 기계 제조업"
"0","056730","2022-03-23","2022-03-23","건물설비 설치 공사업"
"1.5","006360","2022-03-23","2022-03-23","건물 건설업"
"2.77","200350","2022-03-23","2022-03-23","영화, 비디오물, 방송프로그램 제작 및 배급업"
"2.5","064480","2022-03-23","2022-03-23","소프트웨어 개발 및 공급업"
"0.26","065570","2022-03-23","2022-03-23","통신 및 방송 장비 제조업"
"0","023960","2022-03-23","2022-03-23","토목 건설업"
"-1.18","950130","2022-03-23","2022-03-23","의료용품 및 기타 의약 관련제품 제조업"
"0.21","322310","2022-03-23","2022-03-23","특수 목적용 기계 제조업"
"0.74","036460","2022-03-23","2022-03-23","연료용 가스 제조 및 배관공급업"
"0.3","272210","2022-03-23","2022-03-23","전자부품 제조업"
"0","001880","2022-03-24","2022-03-24","건물 건설업"
"-0.95","017940","2022-03-24","2022-03-24","기타 전문 도매업"
"1.96","042660","2022-03-24","2022-03-24","선박 및 보트 건조업"
"7","069540","2022-03-24","2022-03-24","통신 및 방송 장비 제조업"
"-1.32","028260","2022-03-24","2022-03-24","기타 전문 도매업"
"29.82","013360","2022-03-24","2022-03-24","토목 건설업"
"1.38","014790","2022-03-24","2022-03-24","토목 건설업"
"-0.12","060980","2022-03-24","2022-03-24","기타 금융업"
"0","032860","2022-03-24","2022-03-24","해체, 선별 및 원료 재생업"
"1.8","003570","2022-03-25","2022-03-25","자동차 신품 부품 제조업"
"-0.3","036530","2022-03-25","2022-03-25","기타 금융업"
"-0.84","047040","2022-03-25","2022-03-25","건물 건설업"
"-0.78","028100","2022-03-25","2022-03-25","기반조성 및 시설물 축조관련 전문공사업"
"0.49","007120","2022-03-25","2022-03-25","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
"-0.44","028260","2022-03-25","2022-03-25","기타 전문 도매업"
"29.9","140670","2022-03-25","2022-03-25","전자부품 제조업"
"2.4","232140","2022-03-25","2022-03-25","특수 목적용 기계 제조업"
"0","056730","2022-03-28","2022-03-28","건물설비 설치 공사업"
"0.49","207940","2022-03-28","2022-03-28","기초 의약물질 및 생물학적 제제 제조업"
"0.18","010140","2022-03-28","2022-03-28","선박 및 보트 건조업"
"1.69","095190","2022-03-28","2022-03-28","특수 목적용 기계 제조업"
"3.04","377330","2022-03-28","2022-03-28","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
"0","032860","2022-03-28","2022-03-28","해체, 선별 및 원료 재생업"
"-1.09","013580","2022-03-29","2022-03-29","토목 건설업"
"-0.91","064240","2022-03-29","2022-03-29","영상 및 음향기기 제조업"
"4.06","348210","2022-03-30","2022-03-30","특수 목적용 기계 제조업"
"0.84","177350","2022-03-30","2022-03-30","특수 목적용 기계 제조업"
"1.32","065450","2022-03-30","2022-03-30","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
"2.05","068270","2022-03-30","2022-03-30","기초 의약물질 및 생물학적 제제 제조업"
"-1.46","189330","2022-03-30","2022-03-30","소프트웨어 개발 및 공급업"
"-0.26","004960","2022-03-30","2022-03-30","건물 건설업"
"1.02","097230","2022-03-31","2022-03-31","토목 건설업"
"1.02","097230","2022-03-31","2022-03-31","토목 건설업"
"2.72","006260","2022-03-31","2022-03-31","기타 금융업"
"2.27","010120","2022-03-31","2022-03-31","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
"2.79","047040","2022-03-31","2022-03-31","건물 건설업"
"2.79","047040","2022-03-31","2022-03-31","건물 건설업"
"0.63","060570","2022-03-31","2022-03-31","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
"2.39","300120","2022-03-31","2022-03-31","소프트웨어 개발 및 공급업"
"1.09","092870","2022-03-31","2022-03-31","특수 목적용 기계 제조업"
"1.3","069410","2022-03-31","2022-03-31","소프트웨어 개발 및 공급업"
"1.27","072130","2022-03-31","2022-03-31","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
"-1.23","001840","2022-03-31","2022-03-31","건물 건설업"
"-1.81","361390","2022-03-31","2022-03-31","통신 및 방송 장비 제조업"
"3.48","119850","2022-03-31","2022-03-31","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
"-0.34","009540","2022-03-31","2022-03-31","선박 및 보트 건조업"
"1.94","052690","2022-03-31","2022-03-31","건축기술, 엔지니어링 및 관련 기술 서비스업"
"0.94","267250","2022-03-31","2022-03-31","석유 정제품 제조업"
"0.7","004800","2022-03-31","2022-03-31","기타 금융업"
"0.49","298040","2022-03-31","2022-03-31","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
"0.65","000210","2022-04-01","2022-04-01","기타 금융업"
"0.75","375500","2022-04-01","2022-04-01","토목 건설업"
"0.56","012630","2022-04-01","2022-04-01","기타 금융업"
"0.33","294870","2022-04-01","2022-04-01","건물 건설업"
"0","082740","2022-04-01","2022-04-01","일반 목적용 기계 제조업"
"7.91","007120","2022-04-01","2022-04-01","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
"2.26","338220","2022-04-01","2022-04-01","소프트웨어 개발 및 공급업"
"-0.71","001470","2022-04-01","2022-04-01","토목 건설업"
"-0.88","010140","2022-04-01","2022-04-01","선박 및 보트 건조업"
"-0.17","294630","2022-04-01","2022-04-01","기타 전기장비 제조업"
"-5.29","139050","2022-04-01","2022-04-01","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
"-0.47","078000","2022-04-01","2022-04-01","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
"-0.47","078000","2022-04-01","2022-04-01","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
"-4.24","071090","2022-04-01","2022-04-01","1차 철강 제조업"
"-3.15","009540","2022-04-01","2022-04-01","선박 및 보트 건조업"
"0.37","267250","2022-04-01","2022-04-01","석유 정제품 제조업"
"3.16","002460","2022-04-01","2022-04-01","건물 건설업"
"-2.32","047040","2022-04-04","2022-04-04","건물 건설업"
"1.31","038870","2022-04-04","2022-04-04","사업시설 유지·관리 서비스업"
"1.31","038870","2022-04-04","2022-04-04","사업시설 유지·관리 서비스업"
"1.31","277880","2022-04-04","2022-04-04","특수 목적용 기계 제조업"
"13.71","253590","2022-04-05","2022-04-05","특수 목적용 기계 제조업"
"-0.58","377330","2022-04-05","2022-04-05","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
"-0.69","047820","2022-04-05","2022-04-05","영화, 비디오물, 방송프로그램 제작 및 배급업"
"0","109070","2022-04-05","2022-04-05","통신 및 방송 장비 제조업"
"-2.42","099220","2022-04-06","2022-04-06","기계장비 및 관련 물품 도매업"
"-1.88","013700","2022-04-06","2022-04-06","건물 건설업"
"-1.74","315640","2022-04-06","2022-04-06","소프트웨어 개발 및 공급업"
"-3.05","131100","2022-04-06","2022-04-06","상품 종합 도매업"
"2.17","033100","2022-04-06","2022-04-06","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
"-0.75","005960","2022-04-07","2022-04-07","토목 건설업"
"-3.48","219420","2022-04-07","2022-04-07","소프트웨어 개발 및 공급업"
"-4.71","101000","2022-04-07","2022-04-07","특수 목적용 기계 제조업"
"-4.69","010620","2022-04-07","2022-04-07","선박 및 보트 건조업"
"1.44","079550","2022-04-08","2022-04-08","무기 및 총포탄 제조업"
"0.23","007120","2022-04-08","2022-04-08","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
"1.13","004960","2022-04-08","2022-04-08","건물 건설업"
"-1.64","348210","2022-04-11","2022-04-11","특수 목적용 기계 제조업"
"0","001520","2022-04-11","2022-04-11","시멘트, 석회, 플라스터 및 그 제품 제조업"
"-2.11","307870","2022-04-11","2022-04-11","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
"-0.19","046940","2022-04-11","2022-04-11","기반조성 및 시설물 축조관련 전문공사업"
"-4.29","074610","2022-04-11","2022-04-11","일반 목적용 기계 제조업"
"-0.98","033100","2022-04-11","2022-04-11","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
"-1.39","281820","2022-04-11","2022-04-11","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
"0","012030","2022-04-12","2022-04-12","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
"0","005960","2022-04-12","2022-04-12","토목 건설업"
"0.27","011930","2022-04-12","2022-04-12","반도체 제조업"
"0.96","089790","2022-04-12","2022-04-12","특수 목적용 기계 제조업"
"-4.17","003070","2022-04-12","2022-04-12","토목 건설업"
"0.51","221840","2022-04-12","2022-04-12","항공기,우주선 및 부품 제조업"
"1.29","014790","2022-04-12","2022-04-12","토목 건설업"
"-0.97","060980","2022-04-12","2022-04-12","기타 금융업"
"0.98","012630","2022-04-13","2022-04-13","기타 금융업"
"1.7","294870","2022-04-13","2022-04-13","건물 건설업"
"4.39","082740","2022-04-13","2022-04-13","일반 목적용 기계 제조업"
"0.37","005960","2022-04-13","2022-04-13","토목 건설업"
"1.54","315640","2022-04-13","2022-04-13","소프트웨어 개발 및 공급업"
"0.96","007120","2022-04-13","2022-04-13","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
"1.46","141000","2022-04-13","2022-04-13","특수 목적용 기계 제조업"
"1.07","011930","2022-04-13","2022-04-13","반도체 제조업"
"1.7","259630","2022-04-13","2022-04-13","특수 목적용 기계 제조업"
"5.17","206650","2022-04-13","2022-04-13","의약품 제조업"
"0","160600","2022-04-13","2022-04-13","특수 목적용 기계 제조업"
"0.39","013580","2022-04-14","2022-04-14","토목 건설업"
"0","004440","2022-04-14","2022-04-14","시멘트, 석회, 플라스터 및 그 제품 제조업"
"1.32","011930","2022-04-14","2022-04-14","반도체 제조업"
"1.38","267250","2022-04-15","2022-04-15","석유 정제품 제조업"
"0","001520","2022-04-15","2022-04-15","시멘트, 석회, 플라스터 및 그 제품 제조업"
"0","054220","2022-04-15","2022-04-15","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
"-0.46","311060","2022-04-15","2022-04-15","특수 목적용 기계 제조업"
"-2.46","340930","2022-04-15","2022-04-15","특수 목적용 기계 제조업"
"0","009410","2022-04-15","2022-04-15","토목 건설업"
"1.33","363280","2022-04-15","2022-04-15","기타 금융업"
"6.2","009540","2022-04-15","2022-04-15","선박 및 보트 건조업"
"6.2","009540","2022-04-15","2022-04-15","선박 및 보트 건조업"
"6.47","329180","2022-04-15","2022-04-15","선박 및 보트 건조업"
"1.95","082740","2022-04-18","2022-04-18","일반 목적용 기계 제조업"
"-1.68","083650","2022-04-18","2022-04-18","일반 목적용 기계 제조업"
"3.53","001470","2022-04-18","2022-04-18","토목 건설업"
"3.24","222080","2022-04-18","2022-04-18","특수 목적용 기계 제조업"
"-3.96","001840","2022-04-18","2022-04-18","건물 건설업"
"2.27","277880","2022-04-18","2022-04-18","특수 목적용 기계 제조업"
"1.44","033540","2022-04-18","2022-04-18","특수 목적용 기계 제조업"
"1.44","033540","2022-04-18","2022-04-18","특수 목적용 기계 제조업"
"1.44","220100","2022-04-18","2022-04-18","의약품 제조업"
"2.4","348210","2022-04-19","2022-04-19","특수 목적용 기계 제조업"
"2.29","058730","2022-04-19","2022-04-19","구조용 금속제품, 탱크 및 증기발생기 제조업"
"0.71","290670","2022-04-19","2022-04-19","기타 전기장비 제조업"
"2.58","010140","2022-04-19","2022-04-19","선박 및 보트 건조업"
"-0.79","020710","2022-04-19","2022-04-19","전문디자인업"
"0.8","043200","2022-04-19","2022-04-19","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
"0","032860","2022-04-19","2022-04-19","해체, 선별 및 원료 재생업"
"-2.37","006360","2022-04-20","2022-04-20","건물 건설업"
"0","012630","2022-04-20","2022-04-20","기타 금융업"
"-1.36","294870","2022-04-20","2022-04-20","건물 건설업"
"0","082740","2022-04-20","2022-04-20","일반 목적용 기계 제조업"
"-0.51","267250","2022-04-21","2022-04-21","석유 정제품 제조업"
"1.66","012170","2022-04-21","2022-04-21","영화, 비디오물, 방송프로그램 제작 및 배급업"
"-0.76","080580","2022-04-21","2022-04-21","전자부품 제조업"
"-2.02","382480","2022-04-21","2022-04-21","특수 목적용 기계 제조업"
"0.3","382800","2022-04-21","2022-04-21","특수 목적용 기계 제조업"
"0","002780","2022-04-21","2022-04-21","토목 건설업"
"0.25","003070","2022-04-21","2022-04-21","토목 건설업"
"0.9","015590","2022-04-21","2022-04-21","일반 목적용 기계 제조업"
"-1.52","299030","2022-04-21","2022-04-21","특수 목적용 기계 제조업"
"-5.23","071090","2022-04-21","2022-04-21","1차 철강 제조업"
"-0.83","009540","2022-04-21","2022-04-21","선박 및 보트 건조업"
"3.88","090410","2022-04-22","2022-04-22","구조용 금속제품, 탱크 및 증기발생기 제조업"
"0.97","013120","2022-04-22","2022-04-22","건물 건설업"
"1.07","011930","2022-04-22","2022-04-22","반도체 제조업"
"0","009410","2022-04-22","2022-04-22","토목 건설업"
"0","009410","2022-04-22","2022-04-22","토목 건설업"
"0","009410","2022-04-22","2022-04-22","토목 건설업"
"-0.58","363280","2022-04-22","2022-04-22","기타 금융업"
"-0.58","363280","2022-04-22","2022-04-22","기타 금융업"
"-0.58","363280","2022-04-22","2022-04-22","기타 금융업"
"0","215090","2022-04-22","2022-04-22","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
"-1.51","036190","2022-04-25","2022-04-25","전기 및 통신 공사업"
"-4.09","306200","2022-04-25","2022-04-25","1차 철강 제조업"
"-4.92","003030","2022-04-25","2022-04-25","기타 금융업"
"0.53","011930","2022-04-25","2022-04-25","반도체 제조업"
"0.64","001840","2022-04-25","2022-04-25","건물 건설업"
"0","054780","2022-04-25","2022-04-25","영화, 비디오물, 방송프로그램 제작 및 배급업"
"-4.1","277880","2022-04-25","2022-04-25","특수 목적용 기계 제조업"
"1.13","071090","2022-04-25","2022-04-25","1차 철강 제조업"
"-1.05","004800","2022-04-25","2022-04-25","기타 금융업"
"0.34","267250","2022-04-26","2022-04-26","석유 정제품 제조업"
"2.64","011560","2022-04-26","2022-04-26","건물설비 설치 공사업"
"4.58","065370","2022-04-26","2022-04-26","소프트웨어 개발 및 공급업"
"5","304840","2022-04-26","2022-04-26","의료용품 및 기타 의약 관련제품 제조업"
"-1.68","009540","2022-04-26","2022-04-26","선박 및 보트 건조업"
"3.99","336260","2022-04-27","2022-04-27","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
"0.15","050890","2022-04-27","2022-04-27","통신 및 방송 장비 제조업"
"-3.1","005850","2022-04-27","2022-04-27","자동차 신품 부품 제조업"
"-6.49","067000","2022-04-27","2022-04-27","소프트웨어 개발 및 공급업"
"3.93","089150","2022-04-27","2022-04-27","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
"-0.42","178920","2022-04-28","2022-04-28","플라스틱제품 제조업"
"0","286940","2022-04-28","2022-04-28","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
"0","012600","2022-04-28","2022-04-28","일반 목적용 기계 제조업"
"2.09","034300","2022-04-28","2022-04-28","건물 건설업"
"0.38","017960","2022-04-28","2022-04-28","구조용 금속제품, 탱크 및 증기발생기 제조업"
"-0.47","082740","2022-04-29","2022-04-29","일반 목적용 기계 제조업"
"1.69","267320","2022-04-29","2022-04-29","특수 목적용 기계 제조업"
"0","012600","2022-04-29","2022-04-29","일반 목적용 기계 제조업"
"-8.24","205500","2022-04-29","2022-04-29","소프트웨어 개발 및 공급업"
"0.31","006890","2022-04-29","2022-04-29","기초 화학물질 제조업"
"-0.94","010620","2022-04-29","2022-04-29","선박 및 보트 건조업"
"5.41","017000","2022-05-02","2022-05-02","건물 건설업"
"2.3","122640","2022-05-02","2022-05-02","특수 목적용 기계 제조업"
"1.17","036930","2022-05-02","2022-05-02","특수 목적용 기계 제조업"
"-1.96","042700","2022-05-02","2022-05-02","특수 목적용 기계 제조업"
"-0.15","047040","2022-05-03","2022-05-03","건물 건설업"
"-0.15","047040","2022-05-03","2022-05-03","건물 건설업"
"1.32","000640","2022-05-03","2022-05-03","기타 금융업"
"4.42","196490","2022-05-03","2022-05-03","특수 목적용 기계 제조업"
"2.22","069540","2022-05-03","2022-05-03","통신 및 방송 장비 제조업"
"2.38","338220","2022-05-03","2022-05-03","소프트웨어 개발 및 공급업"
